,RefId,ExecutableType,ObjectName,componentClassID,contactInfo,description,name,SqlTaskData,File_path
66,Package\Landing - Data Load\DFT - Load new & modified records From BN to Landing,Microsoft.Pipeline,DFT - Load new & modified records From BN to Landing,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - Landing Table,,DataLakeBaseToMart_DimAssignment
67,Package\Landing - Data Load\DFT - Load new & modified records From BN to Landing,Microsoft.Pipeline,DFT - Load new & modified records From BN to Landing,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - SourceCount,,DataLakeBaseToMart_DimAssignment
68,Package\Landing - Data Load\DFT - Load new & modified records From BN to Landing,Microsoft.Pipeline,DFT - Load new & modified records From BN to Landing,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - Base BN table,,DataLakeBaseToMart_DimAssignment
69,Package\Landing - Data Load\SQL - Begin Load Audit Log,Microsoft.ExecuteSQLTask,SQL - Begin Load Audit Log,,,,,"EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, ?, ?
GO",DataLakeBaseToMart_DimAssignment
70,Package\Landing - Data Load\SQL - End Audit Log,Microsoft.ExecuteSQLTask,SQL - End Audit Log,,,,,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?
GO",DataLakeBaseToMart_DimAssignment
71,Package\Landing - Data Load\SQL - Get the LastProcessed Date,Microsoft.ExecuteSQLTask,SQL - Get the LastProcessed Date,,,,,"IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchControl WHERE TableName = ?)
	BEGIN
		INSERT INTO dbo.ETLBatchControl (TableName) VALUES (?)
	END

DECLARE @LastProcessedDate DATETIME = (SELECT LastProcessedDate FROM dbo.ETLBatchControl WHERE TableName = ?);
DECLARE @CreatedDate DATETIME = (SELECT MAX(CreatedDate) FROM DW_MART.dbo.DimAssignment);

IF @LastProcessedDate IS NULL OR @CreatedDate IS NULL
SET @LastProcessedDate = (SELECT CAST('1900-01-01' AS DATE));

SELECT @LastProcessedDate AS LastProcessedDate;",DataLakeBaseToMart_DimAssignment
72,Package\Landing - Data Load\SQL - Truncate Landing Table,Microsoft.ExecuteSQLTask,SQL - Truncate Landing Table,,,,,User::vLandingTruncateQuery,DataLakeBaseToMart_DimAssignment
73,Package,Microsoft.Package,DimEvent,,,,,,DataLakeBaseToMart_DimEvent
74,Package\Dimension - Data Load,STOCK:SEQUENCE,Dimension - Data Load,,,,,,DataLakeBaseToMart_DimEvent
75,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.ConditionalSplit,Conditional Split;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Routes data rows to different outputs depending on the content of the data. Use conditions (SSIS expressions) to specify which rows are routed. For example, separate records that need to be cleaned from those that are ready to be loaded or route only a subset of records.",Compare Values,,DataLakeBaseToMart_DimEvent
76,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.DerivedColumn,Derived Column;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Creates new column values by applying expressions to transformation input columns. Create new columns or overwrite existing ones. For example, concatenate the values from the 'first name' and 'last name' column to make a 'full name' column.",DC - InsertAuditID Column,,DataLakeBaseToMart_DimEvent
77,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - Dim Insert,,DataLakeBaseToMart_DimEvent
78,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.OLEDBCommand,OLE DB Command;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;2,"Runs an SQL statement for each row in a data flow. For example, call a 'new employee setup' stored procedure for each row in the 'new employees' table. Note: running an SQL statement for each row of a large data flow may take a long time.",DST - Dim Update,,DataLakeBaseToMart_DimEvent
79,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",Insert Count,,DataLakeBaseToMart_DimEvent
80,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.Lookup,Lookup;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;6,"Joins additional columns to the data flow by looking up values in a table. For example, join to the 'employee id' column the employees table to get 'hire date' and 'employee name'. We recommend this transformation when the lookup table can fit into memory.",Lookup Target,,DataLakeBaseToMart_DimEvent
81,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - Base BN table,,DataLakeBaseToMart_DimEvent
82,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",Update Count,,DataLakeBaseToMart_DimEvent
83,Package\Dimension - Data Load\Insert Seed Records,Microsoft.ExecuteSQLTask,Insert Seed Records,,,,,"DECLARE @InsertAuditID bigint = ?
DECLARE @CurDate datetime = GETDATE()

IF NOT EXISTS (SELECT 1 FROM dbo.DimEvent WHERE EventID = -1)
	BEGIN
                 SET IDENTITY_INSERT dbo.DimEvent ON;
		INSERT INTO dbo.DimEvent
		(
			EventKey,
                                                      EventID,
			EventName,
			CreatedDate,
			ModifiedDate,
			InsertAuditID
		)
		VALUES
		(
                                                     -1,
			-1,
			'Unknown',
			@CurDate,
			@CurDate,
			@InsertAuditID
		)
	END

IF NOT EXISTS (SELECT 1 FROM dbo.DimEvent WHERE EventID = -2)
	BEGIN
		INSERT INTO dbo.DimEvent
		(
			EventKey,
                                                      EventID,
			EventName,
			CreatedDate,
			ModifiedDate,
			InsertAuditID
		)
		VALUES
		(
                                                      -2,
			-2,
			'N/A',
			@CurDate,
			@CurDate,
			@InsertAuditID
		)
   SET IDENTITY_INSERT dbo.DimEvent OFF;
	END",DataLakeBaseToMart_DimEvent
84,Package\Dimension - Data Load\SQL - Begin Load Audit Log,Microsoft.ExecuteSQLTask,SQL - Begin Load Audit Log,,,,,"EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, ?, ?
GO",DataLakeBaseToMart_DimEvent
85,Package\Dimension - Data Load\SQL - End Audit Log,Microsoft.ExecuteSQLTask,SQL - End Audit Log,,,,,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?
GO",DataLakeBaseToMart_DimEvent
86,Package,Microsoft.Package,DimPayGrade,,,,,,DataLakeBaseToMart_DimPayGrade
87,Package\Dimension - Data Load,STOCK:SEQUENCE,Dimension - Data Load,,,,,,DataLakeBaseToMart_DimPayGrade
88,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - Dim Table,,DataLakeBaseToMart_DimPayGrade
89,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - InsertCount,,DataLakeBaseToMart_DimPayGrade
90,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - Landing table,,DataLakeBaseToMart_DimPayGrade
91,Package\Dimension - Data Load\SQL - Begin Load Audit Log,Microsoft.ExecuteSQLTask,SQL - Begin Load Audit Log,,,,,"EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, ?, ?
GO",DataLakeBaseToMart_DimPayGrade
92,Package\Dimension - Data Load\SQL - End Audit Log,Microsoft.ExecuteSQLTask,SQL - End Audit Log,,,,,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?
GO",DataLakeBaseToMart_DimPayGrade
93,Package\Dimension - Data Load\SQL - Seed Row Insert if doesn't exists,Microsoft.ExecuteSQLTask,SQL - Seed Row Insert if doesn't exists,,,,,"IF NOT EXISTS (SELECT 1 FROM dbo.DimPayGrade WHERE PayGradeKey  IN (-1,-2))
 BEGIN
   SET IDENTITY_INSERT dbo.DimPayGrade ON;
INSERT INTO [dbo].[DimPayGrade]
           ([PayGradeKey]
           ,[GradeID]
           ,[PayGrade]
           ,[Status]
           ,[MaximumPayRate]
           ,[MedianPayRate]
           ,[MinimumPayRate]
           ,[GradeRuleID]
           ,[EffectiveStartDate]
           ,[ExpirationDate]
           ,[EffectiveFrom]
           ,[EffectiveTo]
           ,[RowStatus]
           ,[CreatedDate]
           ,[ModifiedDate]
           ,[InsertAuditID]
		   )
   SELECT  -1
      , -1
      , 'Unknown'
      , 'Unknown'
	  , 0
	  , 0
	  , 0
      , -1
      , '1900-01-01'
	  , '4712-12-31'
      , '1900-01-01'
	  , '9999-12-31'
	  , 'A'
      , GETDATE()
      , GETDATE()
      , ?
   UNION 
   SELECT  -2
      , -2
      , 'Not Applicable'
      , 'N/A'
	  , 0
	  , 0
	  , 0
      , -2
      , '1900-01-01'
	  , '4712-12-31'
      , '1900-01-01'
	  , '9999-12-31'
	  , 'A'
      , GETDATE()
      , GETDATE()
      , ?;
SELECT @@ROWCOUNT  + ? AS InsertCount;
SET IDENTITY_INSERT dbo.DimPayGrade OFF;
END
ELSE SELECT 0 + ? AS InsertCount;",DataLakeBaseToMart_DimPayGrade
94,Package\Dimension - Data Load\SQL - Source Count,Microsoft.ExecuteSQLTask,SQL - Source Count,,,,,User::vLandingCountQuery,DataLakeBaseToMart_DimPayGrade
95,Package\Dimension - Data Load\SQL - Update LastProcessed Date,Microsoft.ExecuteSQLTask,SQL - Update LastProcessed Date,,,,,"UPDATE  dbo.ETLBatchControl 
SET LastProcessedDate = GETDATE()
, Status = 'Success'
WHERE Tablename = ?;",DataLakeBaseToMart_DimPayGrade
96,Package\Dimension - Data Load\SQl - Update Modified Record for Deletes,Microsoft.ExecuteSQLTask,SQl - Update Modified Record for Deletes,,,,,"UPDATE dimpg
   SET dimpg.Deleted			= source.Deleted
       , dimpg.ModifiedDate		= GETDATE()    
       , dimpg.UpdateAuditID	=   ?   
FROM dbo.DimPayGrade dimpg
JOIN DW_Landing.dbo.DimPayGradeLanding source ON source.GradeID = dimpg.GradeID AND source.EffectiveStartDate = dimpg.EffectiveStartDate
	AND source.Deleted != COALESCE(dimpg.Deleted, 'N')

SELECT @@ROWCOUNT AS DeleteCount;",DataLakeBaseToMart_DimPayGrade
97,Package\Dimension - Data Load\SQl - Update Modified Records for SCD 1,Microsoft.ExecuteSQLTask,SQl - Update Modified Records for SCD 1,,,,,"UPDATE dimpg
   SET dimpg.PayGrade               = source.PayGrade
	   , dimpg.Status				= source.Status
	   , dimpg.MaximumPayRate		= source.MaximumPayRate
	   , dimpg.MedianPayRate		= source.MedianPayRate
	   , dimpg.MinimumPayRate		= source.MinimumPayRate
	   , dimpg.GradeRuleID			= source.GradeRuleID
	   , dimpg.EffectiveStartDate	= source.EffectiveStartDate
	   , dimpg.ExpirationDate		= source.ExpirationDate
	   , dimpg.EffectiveFrom		= source.BaseEffectiveDate
	   , dimpg.EffectiveTo			= source.BaseEndDate
	   , dimpg.RowStatus			= source.RowStatus
       , dimpg.ModifiedDate			= GETDATE()    
       , dimpg.UpdateAuditID		=   ?   
FROM dbo.DimPayGrade dimpg
JOIN DW_Landing.dbo.DimPayGradeLanding source ON source.GradeID = dimpg.GradeID AND source.EffectiveStartDate = dimpg.EffectiveStartDate
	AND source.RowStatus != dimpg.RowStatus AND source.RowStatus = 'H' AND COALESCE(source.Deleted, 'N') = COALESCE(dimpg.Deleted, 'N')

SELECT @@ROWCOUNT AS UpdateCount;",DataLakeBaseToMart_DimPayGrade
98,Package\Landing - Data Load,STOCK:SEQUENCE,Landing - Data Load,,,,,,DataLakeBaseToMart_DimPayGrade
99,Package\Landing - Data Load\DFT - Load new & modified records From BN to Landing,Microsoft.Pipeline,DFT - Load new & modified records From BN to Landing,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - Landing Table,,DataLakeBaseToMart_DimPayGrade
100,Package\Landing - Data Load\DFT - Load new & modified records From BN to Landing,Microsoft.Pipeline,DFT - Load new & modified records From BN to Landing,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - SourceCount,,DataLakeBaseToMart_DimPayGrade
101,Package\Landing - Data Load\DFT - Load new & modified records From BN to Landing,Microsoft.Pipeline,DFT - Load new & modified records From BN to Landing,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - Base BN table,,DataLakeBaseToMart_DimPayGrade
102,Package\Landing - Data Load\SQL - Begin Load Audit Log,Microsoft.ExecuteSQLTask,SQL - Begin Load Audit Log,,,,,"EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, ?, ?
GO",DataLakeBaseToMart_DimPayGrade
103,Package\Landing - Data Load\SQL - End Audit Log,Microsoft.ExecuteSQLTask,SQL - End Audit Log,,,,,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?
GO",DataLakeBaseToMart_DimPayGrade
104,Package\Landing - Data Load\SQL - Get the LastProcessed Date,Microsoft.ExecuteSQLTask,SQL - Get the LastProcessed Date,,,,,"IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchControl WHERE TableName = ?)
 BEGIN
  INSERT INTO dbo.ETLBatchControl (TableName) VALUES (?)
 END

DECLARE @LastProcessedDate DATETIME = (SELECT LastProcessedDate FROM dbo.ETLBatchControl WHERE TableName = ?);
DECLARE @CreatedDate DATETIME =  (SELECT MAX(CreatedDate) FROM DW_MART.dbo.DimPayGrade);

IF @LastProcessedDate IS NULL OR @CreatedDate IS NULL
SET @LastProcessedDate = (SELECT CAST('1900-01-01' AS DATE));

SELECT @LastProcessedDate AS LastProcessedDate;",DataLakeBaseToMart_DimPayGrade
105,Package\Landing - Data Load\SQL - Truncate Landing Table,Microsoft.ExecuteSQLTask,SQL - Truncate Landing Table,,,,,User::vLandingTruncateQuery,DataLakeBaseToMart_DimPayGrade
106,Package,Microsoft.Package,DimPerson,,,,,,DataLakeBaseToMart_DimPerson
107,Package\Dimension - Data Load,STOCK:SEQUENCE,Dimension - Data Load,,,,,,DataLakeBaseToMart_DimPerson
108,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.OLEDBDestination,OLE DB Destination;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;4,OLE DB Destination,DST - Dim Table,,DataLakeBaseToMart_DimPerson
109,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.RowCount,Row Count;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;0,"Counts rows as they pass through a data flow. For example, use the number of rows processed to determine whether or not to perform cleanup operations, or update text in an e-mail message to communicate processing status.",RC - InsertCount,,DataLakeBaseToMart_DimPerson
110,Package\Dimension - Data Load\DFT - Load new records From BN to Dim,Microsoft.Pipeline,DFT - Load new records From BN to Dim,Microsoft.OLEDBSource,OLE DB Source;Microsoft Corporation; Microsoft SQL Server; (C) Microsoft Corporation; All Rights Reserved; http://www.microsoft.com/sql/support;7,OLE DB Source,SRC - Landing table,,DataLakeBaseToMart_DimPerson
